[0.000000] (-) TimerEvent: {}
[0.000957] (config_files) JobQueued: {'identifier': 'config_files', 'dependencies': OrderedDict()}
[4.773371] (xarm_controller) Command: {'cmd': ['/usr/bin/cmake', '--install', '/home/christopher/Mobile-Robots-2026-1/build/xarm_controller'], 'cwd': '/home/christopher/Mobile-Robots-2026-1/build/xarm_controller', 'env': OrderedDict({'LESSOPEN': '| /usr/bin/lesspipe %s', 'GZ_SIM_RESOURCE_PATH': '/opt/ros/jazzy/share', 'USER': 'christopher', 'GZ_CONFIG_PATH': '/opt/ros/jazzy/opt/gz_sim_vendor/share/gz:/opt/ros/jazzy/opt/sdformat_vendor/share/gz:/opt/ros/jazzy/opt/gz_gui_vendor/share/gz:/opt/ros/jazzy/opt/gz_transport_vendor/share/gz:/opt/ros/jazzy/opt/gz_rendering_vendor/share/gz:/opt/ros/jazzy/opt/gz_plugin_vendor/share/gz:/opt/ros/jazzy/opt/gz_fuel_tools_vendor/share/gz:/opt/ros/jazzy/opt/gz_msgs_vendor/share/gz:/opt/ros/jazzy/opt/gz_common_vendor/share/gz', 'XDG_SESSION_TYPE': 'wayland', 'CLUTTER_DISABLE_MIPMAPPED_TEXT': '1', 'SHLVL': '1', 'LD_LIBRARY_PATH': '/home/christopher/Mobile-Robots-2026-1/install/xarm_api/lib:/home/christopher/Mobile-Robots-2026-1/install/xarm_sdk/lib:/home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/lib:/home/christopher/Mobile-Robots-2026-1/install/xarm_controller/lib:/opt/ros/jazzy/opt/gz_sim_vendor/lib:/opt/ros/jazzy/opt/gz_sensors_vendor/lib:/opt/ros/jazzy/opt/gz_physics_vendor/lib:/opt/ros/jazzy/opt/sdformat_vendor/lib:/opt/ros/jazzy/opt/rviz_ogre_vendor/lib:/opt/ros/jazzy/lib/x86_64-linux-gnu:/opt/ros/jazzy/opt/gz_gui_vendor/lib:/opt/ros/jazzy/opt/gz_transport_vendor/lib:/opt/ros/jazzy/opt/gz_rendering_vendor/lib:/opt/ros/jazzy/opt/gz_plugin_vendor/lib:/opt/ros/jazzy/opt/gz_fuel_tools_vendor/lib:/opt/ros/jazzy/opt/gz_msgs_vendor/lib:/opt/ros/jazzy/opt/gz_common_vendor/lib:/opt/ros/jazzy/opt/gz_math_vendor/lib:/opt/ros/jazzy/opt/gz_utils_vendor/lib:/opt/ros/jazzy/opt/gz_tools_vendor/lib:/opt/ros/jazzy/opt/gz_ogre_next_vendor/lib:/opt/ros/jazzy/opt/gz_dartsim_vendor/lib:/opt/ros/jazzy/opt/gz_cmake_vendor/lib:/opt/ros/jazzy/lib', 'HOME': '/home/christopher', 'OLDPWD': '/home/christopher', 'DESKTOP_SESSION': 'ubuntu', 'ROS_PYTHON_VERSION': '3', 'GNOME_SHELL_SESSION_MODE': 'ubuntu', 'GTK_MODULES': 'gail:atk-bridge', 'SYSTEMD_EXEC_PID': '1478', 'GSM_SKIP_SSH_AGENT_WORKAROUND': 'true', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus', 'COLORTERM': 'truecolor', 'DEBUGINFOD_URLS': 'https://debuginfod.ubuntu.com', 'IM_CONFIG_PHASE': '1', 'WAYLAND_DISPLAY': 'wayland-0', 'COLCON_PREFIX_PATH': '/home/christopher/Mobile-Robots-2026-1/install', 'ROS_DISTRO': 'jazzy', 'LOGNAME': 'christopher', '_': '/usr/bin/colcon', 'ROS_VERSION': '2', 'MEMORY_PRESSURE_WATCH': '/sys/fs/cgroup/user.slice/user-1000.slice/user@1000.service/session.slice/org.gnome.Shell@wayland.service/memory.pressure', 'XDG_SESSION_CLASS': 'user', 'USERNAME': 'christopher', 'TERM': 'xterm-256color', 'GNOME_DESKTOP_SESSION_ID': 'this-is-deprecated', 'PATH': '/opt/ros/jazzy/opt/gz_msgs_vendor/bin:/opt/ros/jazzy/opt/gz_tools_vendor/bin:/opt/ros/jazzy/opt/gz_ogre_next_vendor/bin:/opt/ros/jazzy/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/snap/bin', 'SESSION_MANAGER': 'local/christopher-VMware-Virtual-Platform:@/tmp/.ICE-unix/1445,unix/christopher-VMware-Virtual-Platform:/tmp/.ICE-unix/1445', 'XDG_MENU_PREFIX': 'gnome-', 'GNOME_TERMINAL_SCREEN': '/org/gnome/Terminal/screen/b1ae2930_44c1_46f0_a97a_f2df1e47d692', 'GNOME_SETUP_DISPLAY': ':1', 'XDG_RUNTIME_DIR': '/run/user/1000', 'DISPLAY': ':0', 'LANG': 'en_US.UTF-8', 'XDG_CURRENT_DESKTOP': 'ubuntu:GNOME', 'XMODIFIERS': '@im=ibus', 'XDG_SESSION_DESKTOP': 'ubuntu', 'XAUTHORITY': '/run/user/1000/.mutter-Xwaylandauth.I88DC3', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=00:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.avif=01;35:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:*~=00;90:*#=00;90:*.bak=00;90:*.crdownload=00;90:*.dpkg-dist=00;90:*.dpkg-new=00;90:*.dpkg-old=00;90:*.dpkg-tmp=00;90:*.old=00;90:*.orig=00;90:*.part=00;90:*.rej=00;90:*.rpmnew=00;90:*.rpmorig=00;90:*.rpmsave=00;90:*.swp=00;90:*.tmp=00;90:*.ucf-dist=00;90:*.ucf-new=00;90:*.ucf-old=00;90:', 'GNOME_TERMINAL_SERVICE': ':1.140', 'SSH_AUTH_SOCK': '/run/user/1000/keyring/ssh', 'AMENT_PREFIX_PATH': '/home/christopher/Mobile-Robots-2026-1/install/xarm_controller:/home/christopher/Mobile-Robots-2026-1/install/xarm_api:/home/christopher/Mobile-Robots-2026-1/install/xarm_sdk:/home/christopher/Mobile-Robots-2026-1/install/xarm_msgs:/home/christopher/Mobile-Robots-2026-1/install/xarm_description:/home/christopher/Mobile-Robots-2026-1/install/uf_ros_lib:/home/christopher/Mobile-Robots-2026-1/install/simple_move:/home/christopher/Mobile-Robots-2026-1/install/justina_gui:/home/christopher/Mobile-Robots-2026-1/install/justina_description:/home/christopher/Mobile-Robots-2026-1/install/gazebo_envs:/home/christopher/Mobile-Robots-2026-1/install/config_files:/opt/ros/jazzy', 'SHELL': '/bin/bash', 'QT_ACCESSIBILITY': '1', 'GDMSESSION': 'ubuntu', 'LESSCLOSE': '/usr/bin/lesspipe %s %s', 'ROS_AUTOMATIC_DISCOVERY_RANGE': 'SUBNET', 'QT_IM_MODULE': 'ibus', 'PWD': '/home/christopher/Mobile-Robots-2026-1/build/xarm_controller', 'LC_ALL': 'en_US.UTF-8', 'XDG_CONFIG_DIRS': '/etc/xdg/xdg-ubuntu:/etc/xdg', 'XDG_DATA_DIRS': '/usr/share/ubuntu:/usr/share/gnome:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop', 'PYTHONPATH': '/home/christopher/Mobile-Robots-2026-1/install/xarm_msgs/lib/python3.12/site-packages:/home/christopher/Mobile-Robots-2026-1/install/uf_ros_lib/lib/python3.12/site-packages:/home/christopher/Mobile-Robots-2026-1/install/simple_move/lib/python3.12/site-packages:/opt/ros/jazzy/lib/python3.12/site-packages', 'COLCON': '1', 'MEMORY_PRESSURE_WRITE': 'c29tZSAyMDAwMDAgMjAwMDAwMAA=', 'VTE_VERSION': '7600', 'CMAKE_PREFIX_PATH': '/home/christopher/Mobile-Robots-2026-1/install/xarm_api:/home/christopher/Mobile-Robots-2026-1/install/xarm_sdk:/home/christopher/Mobile-Robots-2026-1/install/xarm_msgs:/home/christopher/Mobile-Robots-2026-1/install/xarm_description:/home/christopher/Mobile-Robots-2026-1/install/xarm_controller:/home/christopher/Mobile-Robots-2026-1/install/justina_gui:/home/christopher/Mobile-Robots-2026-1/install/justina_description:/home/christopher/Mobile-Robots-2026-1/install/gazebo_envs:/home/christopher/Mobile-Robots-2026-1/install/config_files:/opt/ros/jazzy/opt/gz_sim_vendor:/opt/ros/jazzy/opt/gz_sensors_vendor:/opt/ros/jazzy/opt/gz_physics_vendor:/opt/ros/jazzy/opt/sdformat_vendor:/opt/ros/jazzy/opt/gz_gui_vendor:/opt/ros/jazzy/opt/gz_transport_vendor:/opt/ros/jazzy/opt/gz_rendering_vendor:/opt/ros/jazzy/opt/gz_plugin_vendor:/opt/ros/jazzy/opt/gz_fuel_tools_vendor:/opt/ros/jazzy/opt/gz_msgs_vendor:/opt/ros/jazzy/opt/gz_common_vendor:/opt/ros/jazzy/opt/gz_math_vendor:/opt/ros/jazzy/opt/gz_utils_vendor:/opt/ros/jazzy/opt/gz_tools_vendor:/opt/ros/jazzy/opt/gz_ogre_next_vendor:/opt/ros/jazzy/opt/gz_dartsim_vendor:/opt/ros/jazzy/opt/gz_cmake_vendor:/home/christopher/Mobile-Robots-2026-1/install/uf_ros_lib:/home/christopher/Mobile-Robots-2026-1/install/simple_move:/opt/ros/jazzy'}), 'shell': False}
[4.791422] (xarm_controller) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[4.791639] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/uf_hardware_interface_plugins.xml\n'}
[4.791901] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/include\n'}
[4.791972] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/include/xarm_controller\n'}
[4.792123] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/include/xarm_controller/hardware\n'}
[4.795462] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/include/xarm_controller/hardware/bak_uf_robot_fake_system_hardware.h\n'}
[4.795539] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/include/xarm_controller/hardware/uf_robot_system_hardware.h\n'}
[4.795591] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/include/xarm_controller/hardware/uf_robot_fake_system_hardware.h\n'}
[4.795636] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/lib/libuf_robot_hardware.so\n'}
[4.795679] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//launch\n'}
[4.796069] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//launch/xarm6_control_rviz_display.launch.py\n'}
[4.796124] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//launch/xarm5_control_rviz_display.launch.py\n'}
[4.796168] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//launch/uf850_control_rviz_display.launch.py\n'}
[4.796211] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//launch/_dual_ros2_control.launch.py\n'}
[4.796252] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//launch/xarm7_mirror_control_rviz_display.launch.py\n'}
[4.796312] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//launch/xarm7_control_rviz_display.launch.py\n'}
[4.796359] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//launch/_ros2_control.launch.py\n'}
[4.796400] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//launch/lib\n'}
[4.796441] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//launch/lib/robot_controller_lib.py\n'}
[4.796482] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//launch/_robot_ros2_control.launch.py\n'}
[4.796524] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//launch/lite6_control_rviz_display.launch.py\n'}
[4.796564] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//config\n'}
[4.796604] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//config/xarm6_controllers.yaml\n'}
[4.796644] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//config/xarm7_mirror_controllers.yaml\n'}
[4.796683] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//config/bio_gripper_controllers.yaml\n'}
[4.796723] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//config/xarm_gripper_controllers.yaml\n'}
[4.796769] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//config/lite6_controllers.yaml\n'}
[4.796876] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//config/xarm7_controllers.yaml\n'}
[4.796931] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//config/xarm5_controllers.yaml\n'}
[4.796971] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//config/xarm7_mirror_gripper_controllers.yaml\n'}
[4.797011] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//config/uf850_gripper_controllers.yaml\n'}
[4.797051] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller//config/uf850_controllers.yaml\n'}
[4.797103] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/environment/library_path.sh\n'}
[4.797147] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/environment/library_path.dsv\n'}
[4.797188] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/ament_index/resource_index/package_run_dependencies/xarm_controller\n'}
[4.797228] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/ament_index/resource_index/parent_prefix_path/xarm_controller\n'}
[4.800493] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/environment/ament_prefix_path.sh\n'}
[4.800568] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/environment/ament_prefix_path.dsv\n'}
[4.800615] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/environment/path.sh\n'}
[4.800659] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/environment/path.dsv\n'}
[4.800701] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/local_setup.bash\n'}
[4.800741] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/local_setup.sh\n'}
[4.800782] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/local_setup.zsh\n'}
[4.800879] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/local_setup.dsv\n'}
[4.800927] (xarm_controller) StdoutLine: {'line': b'-- Installing: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/package.dsv\n'}
[4.800969] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/ament_index/resource_index/packages/xarm_controller\n'}
[4.801010] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/ament_index/resource_index/hardware_interface__pluginlib__plugin/xarm_controller\n'}
[4.801050] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/cmake/ament_cmake_export_include_directories-extras.cmake\n'}
[4.801097] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/cmake/ament_cmake_export_libraries-extras.cmake\n'}
[4.801136] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/cmake/ament_cmake_export_dependencies-extras.cmake\n'}
[4.801174] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/cmake/xarm_controllerConfig.cmake\n'}
[4.801213] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/cmake/xarm_controllerConfig-version.cmake\n'}
[4.801253] (xarm_controller) StdoutLine: {'line': b'-- Up-to-date: /home/christopher/Mobile-Robots-2026-1/install/xarm_controller/share/xarm_controller/package.xml\n'}
[4.807743] (xarm_controller) CommandEnded: {'returncode': 0}
[4.828306] (xarm_controller) JobEnded: {'identifier': 'xarm_controller', 'rc': 0}
[4.851352] (-) TimerEvent: {}
[4.952789] (-) TimerEvent: {}
[5.054942] (-) TimerEvent: {}
[5.155929] (-) TimerEvent: {}
[5.257555] (-) TimerEvent: {}
[5.360479] (-) TimerEvent: {}
